environmental_sentiment_score
0.0
0.0012674271229404308
-0.007692307692307693
0.0
0.0
0.0
0.0
-0.0009930486593843098
0.0035335689045936395
-0.001841620626151013
0.0010905125408942203
0.0
0.007974481658692184
-0.0012779552715654952
0.0
-0.008460236886632826
-0.0020876826722338203
0.0
-0.003048780487804878
0.005706134094151213
-0.0019455252918287938
0.00258732212160414
0.0016638935108153079
0.0050933786078098476
0.0
-0.002285714285714286
0.002512562814070352
-0.00792393026941363
0.0016155088852988692
0.0
0.0057251908396946565
0.0
0.008695652173913044
-0.0043859649122807015
0.0
0.03258145363408521
0.004246284501061571
0.0
0.0015822784810126582
-0.003355704697986577
-0.0008445945945945946
-0.0021953896816684962
0.0010362694300518134
0.0
-0.0012121212121212121
0.0
0.0
0.0018796992481203006
-0.0023752969121140144
0.0
-0.0038071065989847717
0.0
-0.0007776049766718507
0.0
0.0022371364653243847
-0.0013020833333333333
0.002347417840375587
0.001584786053882726
0.0034280117531831538
-0.0005083884087442806
-0.003430531732418525
0.0
0.0
0.0
0.021794871794871794
0.0
0.0
0.02237136465324385
0.007281553398058253
-0.001488095238095238
-0.008264462809917356
-0.002635046113306983
0.0016778523489932886
-0.0016233766233766235
0.0
0.0055248618784530384
0.002127659574468085
-0.003355704697986577
0.0
0.0
-0.009157509157509158
0.033766233766233764
-0.0019723865877712033
-0.006611570247933884
0.0
-0.011889035667107
-0.0030303030303030303
-0.008676789587852495
0.0
0.0009813542688910696
-0.0016863406408094434
0.004016064257028112
0.0
0.0064516129032258064
0.005813953488372093
-0.004793863854266539
-0.004909983633387889
-0.005291005291005291
0.0
0.005115089514066497
